@relation letter-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N16-R42-DSparse1

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute K11 numeric
@attribute K12 numeric
@attribute K13 numeric
@attribute K14 numeric
@attribute K15 numeric
@attribute K16 numeric
@attribute class {A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z}

@data
31.176915,12.124356,19.052559,34.641016,-43.30127,15.588457,-19.052559,8.660254,-10.392305,-34.641016,10.392305,-13.856406,15.588457,31.176915,-25.980762,8.660254,R
25.980762,13.856406,34.641016,34.641016,-46.765372,8.660254,-24.248711,12.124356,-17.320508,-51.961524,15.588457,-19.052559,6.928203,41.569219,-41.569219,6.928203,V
57.157677,22.51666,38.105118,48.497423,-60.621778,8.660254,-27.712813,13.856406,-24.248711,-55.425626,13.856406,-20.78461,17.320508,38.105118,-31.176915,13.856406,E
25.980762,6.928203,31.176915,39.837169,-34.641016,13.856406,-27.712813,5.196152,-27.712813,-43.30127,0,-20.78461,13.856406,20.78461,-32.908965,6.928203,M
22.51666,-1.732051,19.052559,24.248711,-20.78461,8.660254,-20.78461,3.464102,-10.392305,-20.78461,3.464102,-8.660254,13.856406,24.248711,-36.373067,3.464102,P
24.248711,13.856406,24.248711,34.641016,-38.105118,19.052559,-20.78461,8.660254,-10.392305,-29.444864,0,-10.392305,24.248711,32.908965,-34.641016,3.464102,A
34.641016,22.51666,17.320508,24.248711,-38.105118,22.51666,-29.444864,8.660254,-25.980762,-46.765372,8.660254,-6.928203,10.392305,34.641016,-34.641016,5.196152,F
20.78461,-3.464102,25.980762,25.980762,-22.51666,0,-17.320508,5.196152,-15.588457,-29.444864,6.928203,-20.78461,15.588457,25.980762,-32.908965,3.464102,N
46.765372,13.856406,31.176915,41.569219,-53.693575,15.588457,-25.980762,15.588457,-17.320508,-48.497423,12.124356,-20.78461,13.856406,32.908965,-36.373067,10.392305,Q
29.444864,0,22.51666,34.641016,-29.444864,6.928203,-22.51666,5.196152,-12.124356,-29.444864,1.732051,-15.588457,15.588457,29.444864,-39.837169,3.464102,O
36.373067,6.928203,25.980762,36.373067,-45.033321,12.124356,-25.980762,10.392305,-17.320508,-41.569219,5.196152,-22.51666,15.588457,34.641016,-38.105118,6.928203,O
38.105118,13.856406,20.78461,34.641016,-39.837169,6.928203,-29.444864,10.392305,-25.980762,-50.229473,5.196152,-15.588457,5.196152,29.444864,-41.569219,6.928203,E
38.105118,24.248711,6.928203,32.908965,-50.229473,20.78461,-22.51666,13.856406,-10.392305,-41.569219,12.124356,-6.928203,15.588457,41.569219,-36.373067,6.928203,Z
34.641016,13.856406,15.588457,39.837169,-45.033321,31.176915,-27.712813,8.660254,-13.856406,-32.908965,3.464102,-10.392305,22.51666,32.908965,-34.641016,6.928203,S
27.712813,12.124356,13.856406,34.641016,-36.373067,24.248711,-25.980762,6.928203,-15.588457,-31.176915,3.464102,-8.660254,15.588457,31.176915,-34.641016,5.196152,S
32.908965,20.78461,15.588457,43.30127,-55.425626,32.908965,-27.712813,13.856406,-13.856406,-39.837169,5.196152,-12.124356,20.78461,34.641016,-32.908965,8.660254,L
36.373067,12.124356,24.248711,38.105118,-46.765372,1.732051,-19.052559,10.392305,-8.660254,-41.569219,10.392305,-17.320508,15.588457,38.105118,-34.641016,6.928203,G
36.373067,17.320508,17.320508,38.105118,-46.765372,29.444864,-27.712813,8.660254,-20.78461,-45.033321,6.928203,-17.320508,27.712813,34.641016,-29.444864,5.196152,K
27.712813,6.928203,43.30127,38.105118,-46.765372,1.732051,-20.78461,10.392305,-19.052559,-53.693575,13.856406,-29.444864,17.320508,34.641016,-34.641016,8.660254,W
24.248711,5.196152,22.51666,38.105118,-27.712813,17.320508,-27.712813,3.464102,-19.052559,-27.712813,-1.732051,-8.660254,19.052559,25.980762,-39.837169,5.196152,H
25.980762,17.320508,29.444864,38.105118,-50.229473,13.856406,-20.78461,13.856406,-8.660254,-62.353829,20.78461,-17.320508,13.856406,38.105118,-39.837169,3.464102,Y
45.033321,15.588457,27.712813,36.373067,-46.765372,1.732051,-31.176915,13.856406,-36.373067,-60.621778,12.124356,-25.980762,8.660254,32.908965,-36.373067,10.392305,U
48.497423,8.660254,29.444864,39.837169,-53.693575,6.928203,-17.320508,15.588457,-6.928203,-41.569219,17.320508,-24.248711,17.320508,32.908965,-27.712813,10.392305,Q
50.229473,8.660254,24.248711,39.837169,-55.425626,0,-20.78461,13.856406,-8.660254,-50.229473,17.320508,-29.444864,15.588457,45.033321,-34.641016,5.196152,R
19.052559,0,19.052559,24.248711,-19.052559,10.392305,-20.78461,3.464102,-10.392305,-22.51666,3.464102,-6.928203,12.124356,25.980762,-39.837169,1.732051,F
34.641016,17.320508,41.569219,39.837169,-50.229473,6.928203,-31.176915,12.124356,-34.641016,-64.08588,15.588457,-25.980762,8.660254,38.105118,-38.105118,10.392305,W
38.105118,19.052559,20.78461,36.373067,-51.961524,29.444864,-38.105118,12.124356,-29.444864,-57.157677,5.196152,-17.320508,10.392305,36.373067,-43.30127,6.928203,S
39.837169,24.248711,19.052559,36.373067,-53.693575,10.392305,-19.052559,13.856406,-12.124356,-50.229473,17.320508,-13.856406,15.588457,38.105118,-27.712813,8.660254,X
43.30127,17.320508,39.837169,38.105118,-57.157677,8.660254,-25.980762,13.856406,-32.908965,-51.961524,15.588457,-29.444864,15.588457,34.641016,-22.51666,17.320508,M
25.980762,13.856406,25.980762,31.176915,-41.569219,15.588457,-25.980762,8.660254,-22.51666,-45.033321,6.928203,-15.588457,12.124356,31.176915,-36.373067,8.660254,F
45.033321,24.248711,24.248711,41.569219,-53.693575,15.588457,-22.51666,13.856406,-13.856406,-48.497423,17.320508,-10.392305,13.856406,34.641016,-29.444864,10.392305,L
39.837169,20.78461,31.176915,38.105118,-50.229473,13.856406,-22.51666,10.392305,-24.248711,-46.765372,10.392305,-17.320508,12.124356,25.980762,-20.78461,13.856406,K
17.320508,8.660254,22.51666,32.908965,-34.641016,6.928203,-17.320508,6.928203,-5.196152,-39.837169,15.588457,-10.392305,12.124356,39.837169,-41.569219,3.464102,T
43.30127,-17.320508,24.248711,36.373067,-34.641016,-10.392305,-20.78461,10.392305,-12.124356,-50.229473,3.464102,-39.837169,5.196152,10.392305,-38.105118,3.464102,U
15.588457,6.928203,22.51666,36.373067,-24.248711,12.124356,-24.248711,1.732051,-12.124356,-24.248711,-5.196152,-3.464102,13.856406,31.176915,-46.765372,1.732051,E
32.908965,20.78461,20.78461,46.765372,-53.693575,39.837169,-29.444864,8.660254,-10.392305,-38.105118,-5.196152,-8.660254,32.908965,38.105118,-43.30127,5.196152,Q
39.837169,27.712813,24.248711,27.712813,-46.765372,20.78461,-29.444864,10.392305,-25.980762,-50.229473,8.660254,-8.660254,17.320508,39.837169,-36.373067,6.928203,F
36.373067,10.392305,43.30127,43.30127,-57.157677,5.196152,-27.712813,13.856406,-25.980762,-62.353829,15.588457,-32.908965,12.124356,32.908965,-32.908965,12.124356,W
51.961524,22.51666,22.51666,38.105118,-55.425626,22.51666,-24.248711,17.320508,-17.320508,-48.497423,20.78461,-13.856406,13.856406,31.176915,-25.980762,12.124356,I
36.373067,17.320508,22.51666,41.569219,-48.497423,29.444864,-32.908965,8.660254,-29.444864,-45.033321,1.732051,-19.052559,19.052559,34.641016,-32.908965,8.660254,K
45.033321,24.248711,29.444864,43.30127,-50.229473,10.392305,-27.712813,12.124356,-27.712813,-53.693575,10.392305,-13.856406,6.928203,29.444864,-31.176915,12.124356,X
24.248711,20.78461,15.588457,32.908965,-51.961524,36.373067,-32.908965,13.856406,-20.78461,-46.765372,5.196152,-13.856406,20.78461,43.30127,-45.033321,5.196152,J
36.373067,1.732051,13.856406,29.444864,-34.641016,3.464102,-20.78461,6.928203,-12.124356,-38.105118,6.928203,-20.78461,10.392305,27.712813,-32.908965,3.464102,D
22.51666,-3.464102,24.248711,32.908965,-25.980762,5.196152,-17.320508,5.196152,-8.660254,-22.51666,5.196152,-15.588457,15.588457,25.980762,-34.641016,5.196152,H
32.908965,-3.464102,29.444864,41.569219,-39.837169,6.928203,-25.980762,10.392305,-13.856406,-43.30127,-5.196152,-29.444864,15.588457,32.908965,-51.961524,1.732051,J
38.105118,24.248711,25.980762,25.980762,-51.961524,15.588457,-25.980762,13.856406,-25.980762,-62.353829,12.124356,-20.78461,15.588457,39.837169,-34.641016,6.928203,Y
8.660254,6.928203,17.320508,31.176915,-27.712813,24.248711,-25.980762,5.196152,-12.124356,-24.248711,-5.196152,-5.196152,15.588457,32.908965,-48.497423,1.732051,I
50.229473,25.980762,25.980762,43.30127,-57.157677,1.732051,-17.320508,13.856406,-3.464102,-45.033321,17.320508,-8.660254,20.78461,50.229473,-38.105118,8.660254,S
20.78461,10.392305,19.052559,25.980762,-29.444864,6.928203,-25.980762,6.928203,-19.052559,-39.837169,6.928203,-8.660254,6.928203,34.641016,-45.033321,3.464102,Y
34.641016,5.196152,31.176915,32.908965,-32.908965,0,-20.78461,6.928203,-27.712813,-48.497423,6.928203,-27.712813,12.124356,19.052559,-25.980762,6.928203,M
19.052559,19.052559,15.588457,31.176915,-41.569219,17.320508,-15.588457,10.392305,-1.732051,-34.641016,10.392305,-5.196152,15.588457,39.837169,-36.373067,3.464102,I
15.588457,6.928203,15.588457,31.176915,-22.51666,17.320508,-22.51666,1.732051,-12.124356,-22.51666,-3.464102,-3.464102,19.052559,29.444864,-41.569219,1.732051,X
20.78461,-3.464102,25.980762,31.176915,-19.052559,0,-13.856406,1.732051,-3.464102,-19.052559,3.464102,-10.392305,17.320508,27.712813,-36.373067,1.732051,Q
39.837169,12.124356,36.373067,38.105118,-45.033321,3.464102,-22.51666,10.392305,-20.78461,-45.033321,10.392305,-20.78461,17.320508,31.176915,-32.908965,10.392305,G
12.124356,-3.464102,20.78461,27.712813,-13.856406,6.928203,-20.78461,0,-6.928203,-17.320508,0,-3.464102,3.464102,27.712813,-45.033321,0,F
36.373067,20.78461,22.51666,43.30127,-45.033321,27.712813,-32.908965,8.660254,-24.248711,-43.30127,-5.196152,-8.660254,20.78461,32.908965,-45.033321,6.928203,Z
39.837169,17.320508,22.51666,27.712813,-34.641016,5.196152,-19.052559,8.660254,-15.588457,-39.837169,8.660254,-6.928203,13.856406,25.980762,-29.444864,6.928203,Y
62.353829,34.641016,25.980762,29.444864,-58.889727,25.980762,-31.176915,24.248711,-27.712813,-60.621778,22.51666,-12.124356,13.856406,39.837169,-38.105118,8.660254,Z
36.373067,-8.660254,36.373067,34.641016,-39.837169,-8.660254,-19.052559,8.660254,-19.052559,-51.961524,8.660254,-43.30127,6.928203,25.980762,-31.176915,5.196152,M
43.30127,13.856406,20.78461,39.837169,-46.765372,22.51666,-27.712813,8.660254,-17.320508,-39.837169,3.464102,-12.124356,15.588457,24.248711,-31.176915,10.392305,B
38.105118,25.980762,20.78461,34.641016,-45.033321,24.248711,-27.712813,8.660254,-24.248711,-45.033321,1.732051,-8.660254,20.78461,34.641016,-34.641016,6.928203,D
32.908965,6.928203,17.320508,29.444864,-41.569219,15.588457,-22.51666,8.660254,-15.588457,-38.105118,8.660254,-19.052559,13.856406,27.712813,-27.712813,8.660254,D
29.444864,19.052559,24.248711,38.105118,-45.033321,19.052559,-20.78461,10.392305,-13.856406,-39.837169,6.928203,-12.124356,19.052559,27.712813,-24.248711,6.928203,A
55.425626,25.980762,29.444864,46.765372,-60.621778,24.248711,-25.980762,12.124356,-15.588457,-46.765372,13.856406,-10.392305,22.51666,32.908965,-27.712813,13.856406,S
24.248711,12.124356,17.320508,24.248711,-32.908965,17.320508,-27.712813,8.660254,-22.51666,-41.569219,8.660254,-10.392305,13.856406,34.641016,-41.569219,5.196152,T
34.641016,20.78461,24.248711,38.105118,-51.961524,20.78461,-24.248711,13.856406,-15.588457,-43.30127,6.928203,-15.588457,24.248711,36.373067,-31.176915,6.928203,A
22.51666,-1.732051,24.248711,32.908965,-25.980762,6.928203,-20.78461,3.464102,-10.392305,-24.248711,0,-13.856406,15.588457,29.444864,-39.837169,3.464102,O
19.052559,3.464102,17.320508,25.980762,-25.980762,24.248711,-27.712813,3.464102,-15.588457,-20.78461,-0,-6.928203,22.51666,31.176915,-39.837169,3.464102,P
19.052559,8.660254,19.052559,34.641016,-29.444864,25.980762,-22.51666,3.464102,-8.660254,-20.78461,-3.464102,-3.464102,24.248711,29.444864,-39.837169,3.464102,B
45.033321,25.980762,25.980762,43.30127,-60.621778,34.641016,-32.908965,12.124356,-27.712813,-53.693575,5.196152,-19.052559,25.980762,38.105118,-31.176915,10.392305,R
24.248711,19.052559,15.588457,20.78461,-31.176915,13.856406,-27.712813,6.928203,-25.980762,-43.30127,5.196152,-6.928203,6.928203,36.373067,-39.837169,3.464102,T
31.176915,19.052559,17.320508,38.105118,-39.837169,19.052559,-27.712813,8.660254,-15.588457,-36.373067,3.464102,-3.464102,17.320508,38.105118,-45.033321,5.196152,Z
22.51666,8.660254,19.052559,27.712813,-27.712813,10.392305,-24.248711,5.196152,-15.588457,-34.641016,5.196152,-6.928203,10.392305,31.176915,-41.569219,3.464102,F
31.176915,5.196152,29.444864,34.641016,-41.569219,6.928203,-20.78461,8.660254,-22.51666,-46.765372,6.928203,-29.444864,10.392305,24.248711,-25.980762,8.660254,M
50.229473,13.856406,25.980762,43.30127,-62.353829,22.51666,-29.444864,13.856406,-20.78461,-51.961524,10.392305,-27.712813,19.052559,34.641016,-29.444864,12.124356,O
50.229473,31.176915,22.51666,51.961524,-69.282032,39.837169,-34.641016,13.856406,-19.052559,-55.425626,0,-13.856406,25.980762,43.30127,-41.569219,8.660254,Q
24.248711,22.51666,15.588457,36.373067,-51.961524,32.908965,-29.444864,13.856406,-15.588457,-45.033321,1.732051,-10.392305,15.588457,39.837169,-45.033321,5.196152,I
27.712813,22.51666,15.588457,32.908965,-50.229473,10.392305,-17.320508,13.856406,-13.856406,-45.033321,17.320508,-15.588457,15.588457,39.837169,-24.248711,8.660254,L
19.052559,0,24.248711,25.980762,-24.248711,1.732051,-17.320508,3.464102,-13.856406,-29.444864,5.196152,-17.320508,15.588457,29.444864,-32.908965,3.464102,N
34.641016,19.052559,12.124356,39.837169,-50.229473,20.78461,-24.248711,13.856406,-13.856406,-39.837169,6.928203,-13.856406,20.78461,34.641016,-31.176915,6.928203,L
34.641016,12.124356,17.320508,27.712813,-43.30127,13.856406,-22.51666,10.392305,-13.856406,-41.569219,10.392305,-15.588457,17.320508,31.176915,-31.176915,6.928203,P
27.712813,12.124356,17.320508,36.373067,-29.444864,6.928203,-17.320508,5.196152,-6.928203,-29.444864,6.928203,-3.464102,15.588457,31.176915,-36.373067,3.464102,X
19.052559,10.392305,25.980762,32.908965,-38.105118,15.588457,-17.320508,8.660254,-5.196152,-27.712813,3.464102,-12.124356,19.052559,34.641016,-32.908965,3.464102,A
20.78461,15.588457,24.248711,36.373067,-45.033321,17.320508,-19.052559,12.124356,-5.196152,-51.961524,20.78461,-12.124356,12.124356,38.105118,-38.105118,3.464102,Y
41.569219,10.392305,17.320508,36.373067,-41.569219,13.856406,-27.712813,10.392305,-22.51666,-41.569219,5.196152,-17.320508,10.392305,24.248711,-31.176915,8.660254,O
25.980762,3.464102,32.908965,36.373067,-36.373067,5.196152,-19.052559,12.124356,-8.660254,-53.693575,19.052559,-20.78461,12.124356,27.712813,-41.569219,1.732051,Y
24.248711,3.464102,29.444864,39.837169,-27.712813,3.464102,-20.78461,3.464102,-6.928203,-27.712813,0,-8.660254,13.856406,32.908965,-46.765372,1.732051,G
19.052559,1.732051,24.248711,34.641016,-27.712813,19.052559,-24.248711,3.464102,-20.78461,-31.176915,-1.732051,-17.320508,15.588457,19.052559,-31.176915,5.196152,M
22.51666,-5.196152,24.248711,31.176915,-19.052559,0,-15.588457,1.732051,-5.196152,-19.052559,1.732051,-12.124356,17.320508,27.712813,-38.105118,1.732051,O
17.320508,10.392305,17.320508,38.105118,-31.176915,15.588457,-20.78461,5.196152,-6.928203,-20.78461,-3.464102,-3.464102,20.78461,32.908965,-39.837169,3.464102,L
31.176915,12.124356,25.980762,34.641016,-34.641016,1.732051,-19.052559,6.928203,-12.124356,-32.908965,8.660254,-8.660254,15.588457,36.373067,-38.105118,6.928203,T
29.444864,12.124356,12.124356,29.444864,-41.569219,36.373067,-32.908965,8.660254,-19.052559,-34.641016,3.464102,-10.392305,24.248711,32.908965,-38.105118,5.196152,P
34.641016,19.052559,13.856406,39.837169,-57.157677,41.569219,-29.444864,13.856406,-15.588457,-39.837169,6.928203,-15.588457,31.176915,36.373067,-31.176915,8.660254,X
41.569219,6.928203,22.51666,39.837169,-50.229473,10.392305,-19.052559,10.392305,-3.464102,-36.373067,12.124356,-20.78461,13.856406,38.105118,-31.176915,6.928203,R
51.961524,13.856406,29.444864,41.569219,-58.889727,13.856406,-25.980762,19.052559,-17.320508,-51.961524,13.856406,-25.980762,15.588457,34.641016,-36.373067,10.392305,Q
45.033321,20.78461,17.320508,39.837169,-50.229473,5.196152,-20.78461,12.124356,-8.660254,-45.033321,13.856406,-10.392305,13.856406,43.30127,-38.105118,6.928203,Z
27.712813,3.464102,15.588457,29.444864,-24.248711,13.856406,-17.320508,3.464102,-5.196152,-20.78461,3.464102,-5.196152,17.320508,20.78461,-31.176915,3.464102,B
39.837169,20.78461,20.78461,39.837169,-50.229473,19.052559,-32.908965,12.124356,-27.712813,-51.961524,6.928203,-13.856406,10.392305,32.908965,-38.105118,10.392305,E
32.908965,13.856406,20.78461,27.712813,-43.30127,10.392305,-27.712813,12.124356,-22.51666,-50.229473,12.124356,-17.320508,6.928203,36.373067,-39.837169,6.928203,F
31.176915,5.196152,20.78461,36.373067,-34.641016,5.196152,-31.176915,8.660254,-22.51666,-46.765372,1.732051,-17.320508,3.464102,32.908965,-51.961524,3.464102,C
31.176915,17.320508,15.588457,41.569219,-43.30127,27.712813,-29.444864,8.660254,-15.588457,-38.105118,1.732051,-6.928203,19.052559,32.908965,-41.569219,5.196152,E
36.373067,6.928203,17.320508,27.712813,-38.105118,13.856406,-29.444864,13.856406,-19.052559,-45.033321,17.320508,-17.320508,0,32.908965,-39.837169,3.464102,F
43.30127,13.856406,27.712813,41.569219,-57.157677,15.588457,-27.712813,13.856406,-25.980762,-57.157677,13.856406,-29.444864,15.588457,29.444864,-25.980762,12.124356,D
24.248711,13.856406,19.052559,38.105118,-34.641016,19.052559,-27.712813,6.928203,-19.052559,-38.105118,1.732051,-6.928203,13.856406,29.444864,-41.569219,5.196152,X
17.320508,1.732051,15.588457,25.980762,-22.51666,19.052559,-29.444864,3.464102,-19.052559,-27.712813,0,-8.660254,12.124356,27.712813,-43.30127,1.732051,F
31.176915,5.196152,31.176915,39.837169,-38.105118,12.124356,-24.248711,12.124356,-15.588457,-34.641016,10.392305,-20.78461,24.248711,32.908965,-34.641016,3.464102,A
29.444864,12.124356,24.248711,36.373067,-36.373067,17.320508,-25.980762,8.660254,-17.320508,-32.908965,-1.732051,-12.124356,24.248711,31.176915,-38.105118,3.464102,A
22.51666,5.196152,19.052559,24.248711,-25.980762,8.660254,-22.51666,5.196152,-13.856406,-31.176915,5.196152,-8.660254,10.392305,29.444864,-39.837169,3.464102,F
39.837169,24.248711,27.712813,43.30127,-60.621778,29.444864,-24.248711,13.856406,-13.856406,-43.30127,8.660254,-13.856406,17.320508,31.176915,-25.980762,12.124356,K
32.908965,25.980762,19.052559,25.980762,-41.569219,17.320508,-29.444864,10.392305,-27.712813,-53.693575,10.392305,-8.660254,10.392305,41.569219,-39.837169,5.196152,T
25.980762,13.856406,12.124356,36.373067,-39.837169,20.78461,-20.78461,8.660254,-8.660254,-29.444864,3.464102,-8.660254,19.052559,31.176915,-31.176915,5.196152,L
24.248711,-1.732051,25.980762,41.569219,-24.248711,-3.464102,-17.320508,3.464102,-1.732051,-22.51666,3.464102,-8.660254,12.124356,34.641016,-48.497423,1.732051,C
31.176915,20.78461,15.588457,41.569219,-48.497423,12.124356,-22.51666,13.856406,-10.392305,-39.837169,8.660254,-10.392305,17.320508,41.569219,-38.105118,5.196152,L
31.176915,3.464102,25.980762,36.373067,-34.641016,5.196152,-24.248711,6.928203,-15.588457,-36.373067,1.732051,-19.052559,15.588457,34.641016,-43.30127,3.464102,O
53.693575,24.248711,25.980762,34.641016,-51.961524,19.052559,-27.712813,13.856406,-27.712813,-48.497423,15.588457,-13.856406,20.78461,32.908965,-24.248711,13.856406,Z
41.569219,15.588457,25.980762,45.033321,-43.30127,5.196152,-36.373067,12.124356,-32.908965,-62.353829,5.196152,-17.320508,-1.732051,27.712813,-48.497423,6.928203,K
43.30127,17.320508,31.176915,38.105118,-48.497423,6.928203,-22.51666,10.392305,-19.052559,-45.033321,10.392305,-17.320508,13.856406,34.641016,-29.444864,10.392305,G
41.569219,29.444864,17.320508,41.569219,-53.693575,32.908965,-34.641016,12.124356,-27.712813,-53.693575,1.732051,-8.660254,15.588457,34.641016,-39.837169,8.660254,Z
45.033321,17.320508,19.052559,43.30127,-57.157677,8.660254,-20.78461,13.856406,-8.660254,-41.569219,17.320508,-17.320508,17.320508,45.033321,-31.176915,10.392305,E
38.105118,20.78461,34.641016,46.765372,-53.693575,17.320508,-25.980762,10.392305,-20.78461,-53.693575,0,-20.78461,12.124356,34.641016,-38.105118,6.928203,A
29.444864,15.588457,31.176915,41.569219,-53.693575,12.124356,-22.51666,13.856406,-10.392305,-57.157677,20.78461,-19.052559,8.660254,39.837169,-38.105118,6.928203,V
32.908965,13.856406,19.052559,32.908965,-46.765372,31.176915,-36.373067,10.392305,-27.712813,-46.765372,6.928203,-15.588457,15.588457,32.908965,-38.105118,8.660254,F
